old_url,clicks,impressions,ctr,position,redirect_target,redirect_status,migration_priority,notes
https://www.blancareal.com/es/ubicacion-ubicacion/malaga-provincia/page/6/,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/estado-propiedad/for-sale/page/4/?view=grid,0,1,0%,5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/faq/as-a-foreigner-am-i-allowed-to-have-a-mortgage/?glan=/es/zh-cn,0,1,0%,98,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/category/non-classifiee/,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartement-de-luxe-a-el-higueron/,0,1,0%,11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartement-de-luxe-avec-vue-sur-la-mer-a-marbella-2/,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/nouveaux-maisons-a-estepona-marbella-andalousie/,0,1,0%,8,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/villa-jumelee-avec-vue-sur-la-mer/,0,1,0%,4,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/recherche-de-propriete/page/2/?child-location=mijas-fr&features=nouvelle-construction,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/5-reasons-invest-costa-del-sol-given-instability-middle-east/,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/category/real-estate-news/,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/prestacion-propiedad/ascensore/page/4/,0,1,0%,7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/appartamenti-3-camere-a-5-min-dalla-spiaggia/,0,1,0%,5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/attico-di-nuova-costruzione-a-el-higueron/,0,1,0%,11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/case-a-schiera-a-mijas-con-viste-panoramiche-mozzafiato/,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/locali-commerciali-mijas/,0,1,0%,11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/page/17/,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/refined-contemporary-living-between-nature-and-marbella/,0,1,0%,7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/terreno-con-3-ville-a-el-chaparral-mijas-costa-del-sol/,0,1,0%,10,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/malaga-citta/,0,1,0%,4,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/malaga-provincia-it/page/9/?view=list,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/manilva-it/?view=list,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/marbella-it/,0,1,0%,20,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/mijas-it/,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/mijas-it/?view=grid,0,1,0%,2,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ubicacion-ubicacion/mijas-it/page/3/,0,1,0%,89,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/ville-di-lusso/page/20/,0,1,0%,1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/luxury-villas/page/2/?view=list,0,1,0%,7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/category/real-estate-news/,0,1,0%,8,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/prestacion-propiedad/onze-ontwikkelingen/,0,1,0%,5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/3-bedrooms-penthouse-las-lagunas-mijas/,0,1,0%,3,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/halfvrijstaande-woningen-in-mijas-met-adembeneemd-panoramisch-uitzicht/,0,1,0%,75,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/nieuwbouwappartementen-met-3-slaapkamers-costa-del-sol/,0,1,0%,2,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/refined-contemporary-living-between-nature-and-marbella/,0,1,0%,36,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/prestacion-propiedad/new-developments/page/5/,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/location-appartment-mijas/,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/new-construction-villa-in-el-higueron-2/,0,1,0%,10,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/newly-built-apartments-in-benalmadena/,0,1,0%,90,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/page/10/,0,1,0%,85,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/page/12/?view=list,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/page/5/?view=grid,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/istan-en/?view=list,0,1,0%,82,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/la-cala-de-mijas-en/?view=grid,0,1,0%,76,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/malaga-province/?view=list,0,1,0%,7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/marbella-en/page/2/,0,1,0%,95,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/ambiente-espaciosos-estilo-minimalista-e1594037369312.jpg,0,1,0%,21,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/dormitorio1-promocion-pisos-venta-for-sale-fuengirola-costa-del-sol-blancareal-real-estate.webp,0,1,0%,16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/fachada-villa-estilo-minimalista-e1594036679439.jpg,0,1,0%,20,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/fachada-villa-estilo-minimalista-scaled-e1594031887125.jpg,0,1,0%,16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/plano-pisos-venta-3-habitacion-fuengirola-1.webp,0,1,0%,25,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/vista-terraza-promocion-pisos-venta-for-sale-fuengirola-costa-del-sol-blancareal-real-estate-680x510.webp,0,1,0%,5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/05/vista-terraza-promocion-pisos-venta-for-sale-fuengirola-costa-del-sol-blancareal-real-estate.webp,0,1,0%,24,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2020/09/vista-jardin-fachada-interior-villas-chalets-venta-condesa-hills-fuengirola-costa-del-sol.webp,0,1,0%,11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2021/05/implantacion-chalets-villas-blancahills-fuengriola-costa-del-sol.webp,0,1,0%,8,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2021/05/sea-view-villas-for-sale-fuengirola-blanca-hills.jpg,0,1,0%,6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2021/10/7532075.jpg,0,1,0%,45,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2021/10/7532078.jpg,0,1,0%,49,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2021/11/7573273.jpg,0,1,0%,22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2022/05/9265228.jpg,0,1,0%,3,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2022/10/vista-exterior-superior-villa-venta-marbella-costa-del-sol-blancareal-inmobiliaria-real-estate-680x510.webp,0,1,0%,33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2022/12/10819471-1240x680.jpg,0,1,0%,34,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/01/11133845.jpg,0,1,0%,23,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/01/zonas-verdes-jardines-complejo-residencial-pisos-estepona-costa-del-sol-real-estate-inmobiliaria-blancareal.webp,0,1,0%,12,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/02/11449039-1240x677.jpg,0,1,0%,14,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/02/11449043.jpg,0,1,0%,15,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/02/11449046.jpg,0,1,0%,13,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/02/11461019-1240x716.jpg,0,1,0%,26,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/09/atico-piscina-privada-almitak-orion-collection-pisos-venta-obra-nueva-grupo-nido-blancareal-inmobiliaria-fuengirola-malaga-costa-del-sol-1240x720.webp,0,1,0%,16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/09/comedor-cocina-almitak-orion-collection-pisos-venta-obra-nueva-grupo-nido-blancareal-inmobiliaria-fuengirola-malaga-costa-del-sol.webp,0,1,0%,14,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/09/fachada-exterior-atico-pisos-venta-ojen-marbella-costa-del-sol-blancareal-inmobiliaria-real-estate-1240x720.webp,0,1,0%,7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/09/vista-aerea-almitak-orion-collection-pisos-venta-obra-nueva-grupo-nido-blancareal-inmobiliaria-fuengirola-malaga-costa-del-sol.webp,0,1,0%,13,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/09/vista-angulo-contrario-piscina-fachada-interior-almitak-orion-collection-pisos-venta-obra-nueva-grupo-nido-blancareal-inmobiliaria-fuengirola-malaga-costa-del-sol-1240x720.webp,0,1,0%,15,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/11/planos-pisos-tres-dormitorios-venta-sale-benalmadena-real-estate-inmobiliaria-costa-del-sol-1240x720.webp,0,1,0%,14,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/11/planos-pisos-tres-dormitorios-venta-sale-benalmadena-real-estate-inmobiliaria-costa-del-sol.webp,0,1,0%,20,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/11/salon-comedor-vistas-mar-pisos-venta-benalmadena-real-estate-inmobiliaria-costa-del-sol.webp,0,1,0%,26,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/12/vista-fachada-interior-pisos-venta-calahonda-mijas-costa-del-sol-blancareal-real-estate.webp,0,1,0%,34,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/12/vista-fachada-lateral-promocion-obra-nueva-pisos-venta-calahonda-mijas-costa-del-sol-blancareal-real-estate.webp,0,1,0%,40,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2023/12/vistas-panoramicas-terraza-atico-promocion-obra-nueva-pisos-venta-calahonda-mijas-costa-del-sol-blancareal-real-estate.webp,0,1,0%,14,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2024/02/dormitorio-principal-pisos-nylva-homes-1240x720.webp,0,1,0%,16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2024/07/solarium-rooftop-sea-views-apartments-penthouses-sale-estepona-blancareal-malaga-costa-del-sol.webp,0,1,0%,9,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2024/07/terraza-sea-views-apartments-penthouses-sale-estepona-blancareal-malaga-costa-del-sol02.webp,0,1,0%,45,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2024/08/living-room-salon-villa-lujo-luxury-mijas-costadelsol-blancareal.webp,0,1,0%,55,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2025/05/front-view-garden-swimmingpool-villas-for-sale-mijas-real-estate-costa-del-sol.webp,0,1,0%,64,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2025/05/second-bedroom-dormitorio-secundario-apartments-for-sale-torrox-costa-del-sol-blancareal-real-estate.webp,0,1,0%,23,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2025/05/villa14-terrace-swimming-pool-sea-views-for-sale-mijas-real-estate-costa-del-sol-1240x720.webp,0,1,0%,26,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2025/12/Render-Villa-12-1240x720.jpg,0,1,0%,35,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2026/02/Sunhill-Fuengirola-mapa.jpg,0,1,0%,16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
